table_schema,table_name,column_name,ordinal_position,data_type,is_nullable
public,public_teams_v,phone,7,text,YES
public,public_teams_v,email,8,text,YES
public,public_teams_v,market_center_id,9,text,YES
public,referral_statuses,id,1,integer,NO
public,referral_statuses,name,2,text,NO
public,referral_types,id,1,integer,NO
public,referral_types,name,2,text,NO
public,roles,id,1,text,NO
public,roles,name,2,text,NO
public,roles,createdAt,3,timestamp without time zone,NO
public,suburbs,id,1,integer,NO
public,suburbs,name,2,text,NO
public,suburbs,cityId,3,integer,NO
public,suburbs,p24Id,4,integer,YES
public,suburbs,createdAt,5,timestamp without time zone,NO
public,suburbs,updatedAt,6,timestamp without time zone,NO
public,team_statuses,id,1,integer,NO
public,team_statuses,name,2,text,NO
public,teams,id,1,integer,NO
public,teams,name,2,text,NO
public,teams,marketCenterId,3,integer,NO
public,teams,statusId,4,integer,NO
public,teams,createdAt,5,timestamp without time zone,NO
public,teams,updatedAt,6,timestamp without time zone,NO
public,teams,deletedAt,7,timestamp without time zone,YES
public,transaction_associate_payment_details,id,1,integer,NO
public,transaction_associate_payment_details,transactionAssociateId,2,integer,NO
public,transaction_associate_payment_details,paymentAmount,3,numeric,YES
public,transaction_associate_payment_details,commissionPercentage,4,numeric,YES
public,transaction_associate_payment_details,paymentStatus,5,text,YES
public,transaction_associate_payment_details,transactionGCIBeforeFees,6,numeric,YES
public,transaction_associate_payment_details,productionRoyalties,7,numeric,YES
public,transaction_associate_payment_details,growthShare,8,numeric,YES
public,transaction_associate_payment_details,gciAfterFeesExclVAT,9,numeric,YES
public,transaction_associate_payment_details,capRemaining,10,numeric,YES
public,transaction_associate_payment_details,associateDollar,11,numeric,YES
public,transaction_associate_payment_details,teamDollar,12,numeric,YES
public,transaction_associate_payment_details,mcDollar,13,numeric,YES
public,transaction_associate_payment_details,createdAt,14,timestamp without time zone,NO
public,transaction_associate_payment_details,updatedAt,15,timestamp without time zone,NO
public,transaction_associate_types,id,1,integer,NO
public,transaction_associate_types,name,2,text,NO
public,transaction_associates,id,1,integer,NO
public,transaction_associates,transactionId,2,integer,NO
public,transaction_associates,associateId,3,integer,NO
public,transaction_associates,marketCenterId,4,integer,YES
public,transaction_associates,teamId,5,integer,YES
public,transaction_associates,managementMarketCenterId,6,integer,YES
public,transaction_associates,transactionAssociateTypeId,7,integer,NO
public,transaction_associates,contactId,8,integer,YES
public,transaction_associates,splitPercentage,9,numeric,NO
public,transaction_associates,outsideAgency,10,text,YES
public,transaction_associates,softDelete,11,boolean,NO
public,transaction_associates,createdAt,12,timestamp without time zone,NO
public,transaction_associates,updatedAt,13,timestamp without time zone,NO
public,transaction_bonds,id,1,integer,NO
public,transaction_bonds,transactionId,2,integer,NO
public,transaction_bonds,bondAmount,3,numeric,YES
public,transaction_bonds,registrationNumber,4,text,YES
public,transaction_bonds,transactionFinancingTypeId,5,integer,YES
public,transaction_bonds,transactionFinancialInstitutionId,6,integer,YES
public,transaction_bonds,transactionFinancingChannelId,7,integer,YES
public,transaction_bonds,transferAttorneyId,8,integer,YES
public,transaction_bonds,bondAttorneyId,9,integer,YES
public,transaction_bonds,transactionFinancingChannelContactPersonId,10,text,YES
public,transaction_bonds,createdAt,11,timestamp without time zone,NO
public,transaction_bonds,updatedAt,12,timestamp without time zone,NO
public,transaction_contact_types,id,1,integer,NO
public,transaction_contact_types,name,2,text,NO
public,transaction_contacts,id,1,integer,NO
public,transaction_contacts,transactionId,2,integer,NO
public,transaction_contacts,contactId,3,integer,NO
public,transaction_contacts,transactionContactTypeId,4,integer,NO
public,transaction_contacts,createdAt,5,timestamp without time zone,NO
public,transaction_descriptions,id,1,integer,NO
public,transaction_descriptions,transactionId,2,integer,NO
public,transaction_descriptions,soldPrice,3,numeric,NO
public,transaction_descriptions,contractGCIExclVAT,4,numeric,NO
public,transaction_descriptions,transactionDate,5,timestamp without time zone,YES
public,transaction_descriptions,varianceSaleListPricePerc,6,numeric,YES
public,transaction_descriptions,avgCommsPerc,7,numeric,YES
public,transaction_descriptions,soldDate,8,timestamp without time zone,YES
public,transaction_descriptions,expectedDate,9,timestamp without time zone,YES
public,transaction_descriptions,paymentNotes,10,text,YES
public,transaction_descriptions,returnNotes,11,text,YES
public,transaction_descriptions,createdAt,12,timestamp without time zone,NO
public,transaction_descriptions,updatedAt,13,timestamp without time zone,NO
public,transaction_documents,id,1,integer,NO
public,transaction_documents,transactionId,2,integer,NO
public,transaction_documents,documentId,3,text,NO
public,transaction_documents,createdAt,4,timestamp without time zone,NO
public,transaction_financial_institutions,id,1,integer,NO
public,transaction_financial_institutions,name,2,text,NO
public,transaction_financial_institutions,createdAt,3,timestamp without time zone,NO
public,transaction_financial_institutions,updatedAt,4,timestamp without time zone,NO
public,transaction_financing_channels,id,1,integer,NO
public,transaction_financing_channels,name,2,text,NO
public,transaction_financing_types,id,1,integer,NO
public,transaction_financing_types,name,2,text,NO
public,transaction_notes,id,1,integer,NO
public,transaction_notes,transactionId,2,integer,NO
public,transaction_notes,content,3,text,NO
public,transaction_notes,createdAt,4,timestamp without time zone,NO
public,transaction_statuses,id,1,integer,NO
public,transaction_statuses,name,2,text,NO
public,transactions,id,1,integer,NO
public,transactions,transactionNumber,2,text,NO
public,transactions,listingId,3,integer,NO
public,transactions,statusId,4,integer,NO
public,transactions,statusChangeDate,5,timestamp without time zone,YES
public,transactions,createdAt,6,timestamp without time zone,NO
public,transactions,updatedAt,7,timestamp without time zone,NO
public,transactions,whoUpdatedId,8,text,YES
public,transactions,whenUpdated,9,timestamp without time zone,NO
public,transactions,deletedAt,10,timestamp without time zone,YES
public,user_roles,userId,1,text,NO
public,user_roles,roleId,2,text,NO
public,users,id,1,text,NO
public,users,email,2,text,NO
public,users,password,3,text,NO
public,users,firstName,4,text,NO
public,users,lastName,5,text,NO
public,users,createdAt,6,timestamp without time zone,NO
public,users,updatedAt,7,timestamp without time zone,NO
public,users,deletedAt,8,timestamp without time zone,YES
staging,associate_admin_market_centers_raw,source_associate_id,1,text,YES
staging,associate_admin_market_centers_raw,source_market_center_id,2,text,YES
staging,associate_admin_teams_raw,source_associate_id,1,text,YES
staging,associate_admin_teams_raw,source_team_id,2,text,YES
staging,associate_business_details_raw,source_associate_id,1,text,YES
staging,associate_business_details_raw,kwuid,2,text,YES
staging,associate_business_details_raw,growth_share_sponsor_source_id,3,text,YES
staging,associate_business_details_raw,proposed_growth_share_sponsor,4,text,YES
staging,associate_business_details_raw,temporary_growth_share_sponsor,5,text,YES
staging,associate_business_details_raw,vested,6,text,YES
staging,associate_business_details_raw,vesting_start_period,7,text,YES
staging,associate_business_details_raw,listing_approval_required,8,text,YES
staging,associate_business_details_raw,exclude_from_individual_reports,9,text,YES
staging,associate_business_details_raw,source_market_center_id,10,text,YES
staging,associate_business_details_raw,source_team_id,11,text,YES
staging,associate_commissions_raw,source_associate_id,1,text,YES
staging,associate_commissions_raw,commission_split_pct,2,text,YES
staging,associate_commissions_raw,total_cap_amount,3,text,YES
staging,associate_commissions_raw,manual_cap,4,text,YES
staging,associate_dates_raw,source_associate_id,1,text,YES
staging,associate_dates_raw,start_date,2,text,YES
staging,associate_dates_raw,end_date,3,text,YES
staging,associate_dates_raw,anniversary_date,4,text,YES
staging,associate_dates_raw,cap_date,5,text,YES
staging,associate_documents_raw,id,1,bigint,NO
staging,associate_documents_raw,source_associate_id,2,text,YES
staging,associate_documents_raw,source_document_id,3,text,YES
staging,associate_documents_raw,source_associate_document_type_id,4,text,YES
staging,associate_documents_raw,associate_document_type,5,text,YES
staging,associate_documents_raw,document_url,6,text,YES
staging,associate_documents_raw,preview_url,7,text,YES
staging,associate_documents_raw,file_name,8,text,YES
staging,associate_documents_raw,created_at,9,timestamp with time zone,YES
staging,associate_documents_raw,updated_at,10,timestamp with time zone,YES
staging,associate_documents_raw,soft_delete,11,boolean,YES
staging,associate_documents_raw,loaded_at,12,timestamp with time zone,NO
staging,associate_job_titles_raw,source_associate_id,1,text,YES
staging,associate_job_titles_raw,job_title_name,2,text,YES
staging,associate_roles_raw,source_associate_id,1,text,YES
staging,associate_roles_raw,role_name,2,text,YES
staging,associate_service_communities_raw,source_associate_id,1,text,YES
staging,associate_service_communities_raw,service_community_name,2,text,YES
staging,associate_third_party_raw,source_associate_id,1,text,YES
staging,associate_third_party_raw,feed_to_p24,2,text,YES
staging,associate_third_party_raw,p24_agent_id,3,text,YES
staging,associate_third_party_raw,entegral_agent_id,4,text,YES
staging,associate_third_party_raw,feed_to_entegral,5,text,YES
staging,associate_third_party_raw,entegral_sync_message,6,text,YES
staging,associates_raw,id,1,bigint,NO
staging,associates_raw,batch_id,2,text,NO
staging,associates_raw,source_associate_id,3,text,YES
staging,associates_raw,first_name,4,text,YES
staging,associates_raw,last_name,5,text,YES
staging,associates_raw,email,6,text,YES
staging,associates_raw,status_name,7,text,YES
staging,associates_raw,market_center_name,8,text,YES
staging,associates_raw,team_name,9,text,YES
staging,associates_raw,kwuid,10,text,YES
staging,associates_raw,source_updated_at,11,timestamp with time zone,YES
staging,associates_raw,raw_payload,12,jsonb,YES
staging,associates_raw,loaded_at,13,timestamp with time zone,NO
staging,listing_associates,id,1,bigint,NO
staging,listing_associates,source_listing_id,2,text,YES
staging,listing_associates,source_associate_id,3,text,YES
staging,listing_associates,associate_name,4,text,YES
staging,listing_associates,is_primary,5,boolean,YES
staging,listing_associates,loaded_at,6,timestamp with time zone,NO
staging,listing_documents_raw,id,1,bigint,NO
staging,listing_documents_raw,source_listing_id,2,text,YES
staging,listing_documents_raw,source_document_id,3,text,YES
staging,listing_documents_raw,source_listing_document_type_id,4,text,YES
staging,listing_documents_raw,listing_document_type,5,text,YES
staging,listing_documents_raw,document_url,6,text,YES
staging,listing_documents_raw,preview_url,7,text,YES
staging,listing_documents_raw,file_name,8,text,YES
staging,listing_documents_raw,created_at,9,timestamp with time zone,YES
staging,listing_documents_raw,updated_at,10,timestamp with time zone,YES
staging,listing_documents_raw,soft_delete,11,boolean,YES
staging,listing_documents_raw,loaded_at,12,timestamp with time zone,NO
staging,listing_features_raw,id,1,bigint,NO
staging,listing_features_raw,source_listing_id,2,text,YES
staging,listing_features_raw,source_feature_id,3,text,YES
staging,listing_features_raw,feature_name,4,text,YES
staging,listing_features_raw,source_feature_category_id,5,text,YES
staging,listing_features_raw,soft_delete,6,boolean,YES
staging,listing_features_raw,updated_at,7,timestamp with time zone,YES
staging,listing_features_raw,loaded_at,8,timestamp with time zone,NO
staging,listing_images_raw,id,1,bigint,NO
staging,listing_images_raw,source_listing_id,2,text,YES
staging,listing_images_raw,document_id,3,text,YES
staging,listing_images_raw,image_url,4,text,YES
staging,listing_images_raw,preview_url,5,text,YES
staging,listing_images_raw,order_number,6,integer,YES
staging,listing_images_raw,image_caption,7,text,YES
staging,listing_images_raw,loaded_at,8,timestamp with time zone,NO
staging,listing_marketing_urls_raw,id,1,bigint,NO
staging,listing_marketing_urls_raw,source_listing_id,2,text,YES
staging,listing_marketing_urls_raw,url,3,text,YES
staging,listing_marketing_urls_raw,marketing_url_type_id,4,text,YES
staging,listing_marketing_urls_raw,loaded_at,5,timestamp with time zone,NO
staging,listing_p24_feed_items_raw,id,1,bigint,NO
staging,listing_p24_feed_items_raw,source_listing_p24_feed_item_id,2,text,YES
staging,listing_p24_feed_items_raw,source_listing_id,3,text,YES
staging,listing_p24_feed_items_raw,source_status_id,4,text,YES
staging,listing_p24_feed_items_raw,json_to_feed,5,text,YES
staging,listing_p24_feed_items_raw,blob_url,6,text,YES
staging,listing_p24_feed_items_raw,created_at,7,timestamp with time zone,YES
staging,listing_p24_feed_items_raw,updated_at,8,timestamp with time zone,YES
staging,listing_p24_feed_items_raw,loaded_at,9,timestamp with time zone,NO
staging,listing_property_areas_raw,id,1,bigint,NO
staging,listing_property_areas_raw,source_listing_id,2,text,YES
staging,listing_property_areas_raw,source_property_area_id,3,text,YES
staging,listing_property_areas_raw,property_area_name,4,text,YES
staging,listing_property_areas_raw,area_size,5,numeric,YES
staging,listing_property_areas_raw,source_measurement_type_id,6,text,YES
staging,listing_property_areas_raw,soft_delete,7,boolean,YES
staging,listing_property_areas_raw,updated_at,8,timestamp with time zone,YES
staging,listing_property_areas_raw,loaded_at,9,timestamp with time zone,NO
staging,listings_raw,id,1,bigint,NO
staging,listings_raw,batch_id,2,text,NO
staging,listings_raw,source_listing_id,3,text,YES
staging,listings_raw,listing_number,4,text,YES
staging,listings_raw,status_name,5,text,YES
staging,listings_raw,market_center_name,6,text,YES
staging,listings_raw,sale_or_rent,7,text,YES
staging,listings_raw,street_number,8,text,YES
staging,listings_raw,street_name,9,text,YES
staging,listings_raw,suburb,10,text,YES
staging,listings_raw,city,11,text,YES
staging,listings_raw,province,12,text,YES
staging,listings_raw,country,13,text,YES
staging,listings_raw,price,14,numeric,YES
staging,listings_raw,expiry_date,15,timestamp with time zone,YES
staging,listings_raw,source_updated_at,16,timestamp with time zone,YES
staging,listings_raw,property_title,17,text,YES
staging,listings_raw,short_title,18,text,YES
staging,listings_raw,property_description,19,text,YES
staging,listings_raw,listing_images_json,20,jsonb,YES
staging,listings_raw,raw_payload,21,jsonb,YES
staging,listings_raw,loaded_at,22,timestamp with time zone,NO
staging,market_centers_raw,id,1,bigint,NO
staging,market_centers_raw,batch_id,2,text,NO
staging,market_centers_raw,source_market_center_id,3,text,YES
staging,market_centers_raw,name,4,text,YES
staging,market_centers_raw,status_name,5,text,YES
staging,market_centers_raw,frontdoor_id,6,text,YES
staging,market_centers_raw,source_updated_at,7,timestamp with time zone,YES
staging,market_centers_raw,raw_payload,8,jsonb,YES
staging,market_centers_raw,loaded_at,9,timestamp with time zone,NO
staging,portal_fields_raw,source_listing_id,1,text,YES
staging,portal_fields_raw,listing_number,2,text,YES
staging,portal_fields_raw,display_address_on_website,3,text,YES
staging,portal_fields_raw,feed_to_property24,4,text,YES
staging,portal_fields_raw,property24_ref1,5,text,YES
staging,portal_fields_raw,feed_to_entegral,6,text,YES
staging,portal_fields_raw,feed_to_private_property,7,text,YES
staging,portal_fields_raw,private_property_ref1,8,text,YES
staging,portal_fields_raw,feed_to_kww,9,text,YES
staging,portal_fields_raw,kww_property_reference,10,text,YES
staging,portal_fields_raw_norm,source_listing_id,1,text,YES
staging,portal_fields_raw_norm,listing_number,2,text,YES
staging,portal_fields_raw_norm,display_address_on_website,3,boolean,YES
staging,portal_fields_raw_norm,feed_to_property24,4,boolean,YES
staging,portal_fields_raw_norm,property24_ref1,5,text,YES
staging,portal_fields_raw_norm,feed_to_entegral,6,boolean,YES
staging,portal_fields_raw_norm,feed_to_private_property,7,boolean,YES
staging,portal_fields_raw_norm,private_property_ref1,8,text,YES
staging,portal_fields_raw_norm,feed_to_kww,9,boolean,YES
staging,portal_fields_raw_norm,kww_property_reference,10,text,YES
staging,ssms_listing_area_features_flat_raw,id,1,bigint,NO
staging,ssms_listing_area_features_flat_raw,source_listing_id,2,text,YES
staging,ssms_listing_area_features_flat_raw,listing_number,3,text,YES
staging,ssms_listing_area_features_flat_raw,listing_property_area_id,4,text,YES
staging,ssms_listing_area_features_flat_raw,listing_property_area_type_id,5,text,YES
staging,ssms_listing_area_features_flat_raw,area_name,6,text,YES
staging,ssms_listing_area_features_flat_raw,feature_name,7,text,YES
staging,ssms_listing_area_features_flat_raw,loaded_at,8,timestamp with time zone,NO
staging,ssms_listing_building_area_features_raw,id,1,bigint,NO
staging,ssms_listing_building_area_features_raw,source_listing_id,2,text,YES
staging,ssms_listing_building_area_features_raw,listing_number,3,text,YES
staging,ssms_listing_building_area_features_raw,listing_building_info_id,4,text,YES
staging,ssms_listing_building_area_features_raw,area_name,5,text,YES
staging,ssms_listing_building_area_features_raw,feature_name,6,text,YES
staging,ssms_listing_building_area_features_raw,feature_p24_tag,7,text,YES
staging,ssms_listing_building_area_features_raw,loaded_at,8,timestamp with time zone,NO
staging,ssms_listing_building_info_internet_raw,id,1,bigint,NO
staging,ssms_listing_building_info_internet_raw,source_listing_id,2,text,YES
staging,ssms_listing_building_info_internet_raw,listing_number,3,text,YES
staging,ssms_listing_building_info_internet_raw,listing_building_info_id,4,text,YES
staging,ssms_listing_building_info_internet_raw,adsl,5,boolean,YES
staging,ssms_listing_building_info_internet_raw,dialup,6,boolean,YES
staging,ssms_listing_building_info_internet_raw,fibre,7,boolean,YES
staging,ssms_listing_building_info_internet_raw,fixed_wimax,8,boolean,YES
staging,ssms_listing_building_info_internet_raw,isdn,9,boolean,YES
staging,ssms_listing_building_info_internet_raw,satellite,10,boolean,YES
staging,ssms_listing_building_info_internet_raw,loaded_at,11,timestamp with time zone,NO
staging,ssms_listing_building_info_public_transport_raw,id,1,bigint,NO
staging,ssms_listing_building_info_public_transport_raw,source_listing_id,2,text,YES
staging,ssms_listing_building_info_public_transport_raw,listing_number,3,text,YES
staging,ssms_listing_building_info_public_transport_raw,listing_building_info_id,4,text,YES
staging,ssms_listing_building_info_public_transport_raw,has_nearby_bus_service,5,boolean,YES
staging,ssms_listing_building_info_public_transport_raw,has_nearby_minibus_taxi_service,6,boolean,YES
staging,ssms_listing_building_info_public_transport_raw,has_nearby_train_service,7,boolean,YES
staging,ssms_listing_building_info_public_transport_raw,loaded_at,8,timestamp with time zone,NO
staging,ssms_listing_building_info_raw,id,1,bigint,NO
staging,ssms_listing_building_info_raw,source_listing_id,2,text,YES
staging,ssms_listing_building_info_raw,listing_number,3,text,YES
staging,ssms_listing_building_info_raw,listing_building_info_id,4,text,YES
staging,ssms_listing_building_info_raw,erf_size,5,text,YES
staging,ssms_listing_building_info_raw,floor_area,6,text,YES
staging,ssms_listing_building_info_raw,number_of_floors,7,text,YES
staging,ssms_listing_building_info_raw,construction_year,8,text,YES
staging,ssms_listing_building_info_raw,height_restriction,9,text,YES
staging,ssms_listing_building_info_raw,furnished_property,10,boolean,YES
staging,ssms_listing_building_info_raw,has_flatlet,11,boolean,YES
staging,ssms_listing_building_info_raw,pet_friendly,12,boolean,YES
staging,ssms_listing_building_info_raw,out_building_size,13,text,YES
staging,ssms_listing_building_info_raw,has_backup_water,14,boolean,YES
staging,ssms_listing_building_info_raw,has_generator,15,boolean,YES
staging,ssms_listing_building_info_raw,has_standalone_building,16,boolean,YES
staging,ssms_listing_building_info_raw,wheelchair_accessible,17,boolean,YES
staging,ssms_listing_building_info_raw,zoning_type,18,text,YES
staging,ssms_listing_building_info_raw,loaded_at,19,timestamp with time zone,NO
staging,ssms_listing_building_info_sustainability_raw,id,1,bigint,NO
staging,ssms_listing_building_info_sustainability_raw,source_listing_id,2,text,YES
staging,ssms_listing_building_info_sustainability_raw,listing_number,3,text,YES
staging,ssms_listing_building_info_sustainability_raw,listing_building_info_id,4,text,YES
staging,ssms_listing_building_info_sustainability_raw,has_solar_panels,5,boolean,YES
staging,ssms_listing_building_info_sustainability_raw,has_solar_geyser,6,boolean,YES
staging,ssms_listing_building_info_sustainability_raw,has_gas_geyser,7,boolean,YES
staging,ssms_listing_building_info_sustainability_raw,has_water_tank,8,boolean,YES
staging,ssms_listing_building_info_sustainability_raw,has_borehole,9,boolean,YES
staging,ssms_listing_building_info_sustainability_raw,has_backup_battery_or_inverter,10,boolean,YES
staging,ssms_listing_building_info_sustainability_raw,loaded_at,11,timestamp with time zone,NO
staging,ssms_listing_details_raw,id,1,bigint,NO
staging,ssms_listing_details_raw,source_listing_id,2,text,YES
staging,ssms_listing_details_raw,listing_number,3,text,YES
staging,ssms_listing_details_raw,status_name,4,text,YES
staging,ssms_listing_details_raw,listing_status_tag,5,text,YES
staging,ssms_listing_details_raw,sale_or_rent,6,text,YES
staging,ssms_listing_details_raw,list_date,7,text,YES
staging,ssms_listing_details_raw,reduced_date,8,text,YES
staging,ssms_listing_details_raw,reduced_price,9,text,YES
staging,ssms_listing_details_raw,property24_reference,10,text,YES
staging,ssms_listing_details_raw,private_property_reference,11,text,YES
staging,ssms_listing_details_raw,kww_sync_message,12,text,YES
staging,ssms_listing_details_raw,p24_sync_message,13,text,YES
staging,ssms_listing_details_raw,private_property_sync_message,14,text,YES
staging,ssms_listing_details_raw,entegral_sync_message,15,text,YES
staging,ssms_listing_details_raw,erf_number,16,text,YES
staging,ssms_listing_details_raw,erf_size,17,text,YES
staging,ssms_listing_details_raw,floor_area,18,text,YES
staging,ssms_listing_details_raw,has_flatlet,19,boolean,YES
staging,ssms_listing_details_raw,kww_property_reference,20,text,YES
staging,ssms_listing_details_raw,marketing_urls,21,text,YES
staging,ssms_listing_details_raw,document_urls,22,text,YES
staging,ssms_listing_details_raw,building_feature,23,text,YES
staging,ssms_listing_details_raw,loaded_at,24,timestamp with time zone,NO
staging,ssms_listing_property_area_features_raw,id,1,bigint,NO
staging,ssms_listing_property_area_features_raw,source_listing_id,2,text,YES
staging,ssms_listing_property_area_features_raw,listing_number,3,text,YES
staging,ssms_listing_property_area_features_raw,listing_property_area_id,4,text,YES
staging,ssms_listing_property_area_features_raw,listing_property_area_type_id,5,text,YES
staging,ssms_listing_property_area_features_raw,area_name,6,text,YES
staging,ssms_listing_property_area_features_raw,feature_name,7,text,YES
staging,ssms_listing_property_area_features_raw,feature_p24_tag,8,text,YES
staging,ssms_listing_property_area_features_raw,loaded_at,9,timestamp with time zone,NO
staging,ssms_listing_property_areas_raw,id,1,bigint,NO
staging,ssms_listing_property_areas_raw,source_listing_id,2,text,YES
staging,ssms_listing_property_areas_raw,listing_number,3,text,YES
staging,ssms_listing_property_areas_raw,listing_property_area_id,4,text,YES
staging,ssms_listing_property_areas_raw,listing_property_area_type_id,5,text,YES
staging,ssms_listing_property_areas_raw,area_name,6,text,YES
staging,ssms_listing_property_areas_raw,area_type_name,7,text,YES
staging,ssms_listing_property_areas_raw,area_count,8,text,YES
staging,ssms_listing_property_areas_raw,area_size,9,text,YES
staging,ssms_listing_property_areas_raw,area_description,10,text,YES
staging,ssms_listing_property_areas_raw,loaded_at,11,timestamp with time zone,NO
staging,team_associate_comm_raw,source_id,1,text,YES
staging,team_associate_comm_raw,source_team_id,2,text,YES
staging,team_associate_comm_raw,has_individual_cap,3,text,YES
staging,team_associate_comm_raw,associate_default_cap,4,text,YES
staging,team_associate_comm_raw,associate_default_split,5,text,YES
staging,team_associate_comm_raw,productivity_coach,6,text,YES
staging,team_caps_raw,source_cap_id,1,text,YES
staging,team_caps_raw,source_team_id,2,text,YES
staging,team_caps_raw,commission_split_to_team,3,text,YES
staging,team_caps_raw,team_cap_amount,4,text,YES
staging,team_caps_raw,manual_cap,5,text,YES
staging,team_caps_raw,cap_year,6,text,YES
staging,team_caps_raw,source_updated_at,7,text,YES
staging,team_dates_raw,source_id,1,text,YES
staging,team_dates_raw,source_team_id,2,text,YES
staging,team_dates_raw,open_date,3,text,YES
staging,team_dates_raw,close_date,4,text,YES
staging,team_dates_raw,cap_date,5,text,YES
staging,team_dates_raw,anniversary_date,6,text,YES
staging,team_dates_raw,anniversary_comment,7,text,YES
staging,team_notes_raw,source_id,1,text,YES
staging,team_notes_raw,source_team_id,2,text,YES
staging,team_notes_raw,note_text,3,text,YES
staging,team_notes_raw,note_type,4,text,YES
staging,team_notes_raw,created_by,5,text,YES
staging,team_notes_raw,created_at,6,text,YES
staging,team_third_party_raw,source_id,1,text,YES
staging,team_third_party_raw,source_team_id,2,text,YES
staging,team_third_party_raw,third_party_name,3,text,YES
staging,team_third_party_raw,external_team_id,4,text,YES
staging,team_third_party_raw,is_active,5,text,YES
staging,team_third_party_raw,sync_message,6,text,YES
staging,teams_raw,id,1,bigint,NO
staging,teams_raw,batch_id,2,text,NO
staging,teams_raw,source_team_id,3,text,YES
staging,teams_raw,source_market_center_id,4,text,YES
staging,teams_raw,name,5,text,YES
staging,teams_raw,status_name,6,text,YES
staging,teams_raw,source_updated_at,7,timestamp with time zone,YES
staging,teams_raw,raw_payload,8,jsonb,YES
staging,teams_raw,loaded_at,9,timestamp with time zone,NO
staging,transaction_agents,id,1,bigint,NO
staging,transaction_agents,transaction_id,2,bigint,NO
staging,transaction_agents,source_associate_id,3,text,YES
staging,transaction_agents,associate_name,4,text,YES
staging,transaction_agents,split_percentage,5,numeric,YES
staging,transaction_agents,agent_type,6,text,YES
staging,transaction_agents,sort_order,7,integer,YES
staging,transaction_agents,created_at,8,timestamp with time zone,NO
staging,transaction_agents,outside_agency,9,boolean,YES
staging,transaction_agents,market_center_id_source,10,text,YES
staging,transaction_agents,team_id_source,11,text,YES
staging,transaction_agents,management_mc_id_source,12,text,YES
staging,transaction_associate_payment_details,id,1,bigint,NO
staging,transaction_associate_payment_details,source_transaction_id,2,text,YES
staging,transaction_associate_payment_details,source_associate_id,3,text,YES
staging,transaction_associate_payment_details,split_percentage,4,numeric,YES
staging,transaction_associate_payment_details,gci_before_fees,5,numeric,YES
staging,transaction_associate_payment_details,production_royalties,6,numeric,YES
staging,transaction_associate_payment_details,growth_share,7,numeric,YES
staging,transaction_associate_payment_details,gci_after_fees_excl_vat,8,numeric,YES
staging,transaction_associate_payment_details,cap_remaining,9,numeric,YES
staging,transaction_associate_payment_details,associate_dollar,10,numeric,YES
staging,transaction_associate_payment_details,team_dollar,11,numeric,YES
staging,transaction_associate_payment_details,mc_dollar,12,numeric,YES
staging,transaction_associate_payment_details,loaded_at,13,timestamp with time zone,NO
staging,transaction_associate_payment_details,source_transaction_associate_id,14,text,YES
staging,transaction_bonds,id,1,bigint,NO
staging,transaction_bonds,source_transaction_id,2,text,YES
staging,transaction_bonds,bond_amount,3,numeric,YES
staging,transaction_bonds,bond_due_date,4,date,YES
staging,transaction_bonds,bond_originator,5,text,YES
staging,transaction_bonds,other_financial_institution,6,text,YES
staging,transaction_bonds,financing_type,7,text,YES
staging,transaction_bonds,financial_institution,8,text,YES
staging,transaction_bonds,financing_channel,9,text,YES
staging,transaction_bonds,transfer_attorney,10,text,YES
staging,transaction_bonds,bond_attorney,11,text,YES
staging,transaction_bonds,loaded_at,12,timestamp with time zone,NO
staging,transaction_contacts_raw,id,1,bigint,NO
staging,transaction_contacts_raw,source_transaction_id,2,text,YES
staging,transaction_contacts_raw,source_contact_id,3,text,YES
staging,transaction_contacts_raw,source_transaction_contact_type_id,4,text,YES
staging,transaction_contacts_raw,transaction_contact_type,5,text,YES
staging,transaction_contacts_raw,contact_full_name,6,text,YES
staging,transaction_contacts_raw,first_name,7,text,YES
staging,transaction_contacts_raw,last_name,8,text,YES
staging,transaction_contacts_raw,email,9,text,YES
staging,transaction_contacts_raw,phone_number,10,text,YES
staging,transaction_contacts_raw,created_at,11,timestamp with time zone,YES
staging,transaction_contacts_raw,updated_at,12,timestamp with time zone,YES
staging,transaction_contacts_raw,soft_delete,13,boolean,YES
staging,transaction_contacts_raw,loaded_at,14,timestamp with time zone,NO
staging,transaction_documents_raw,id,1,bigint,NO
staging,transaction_documents_raw,source_transaction_id,2,text,YES
staging,transaction_documents_raw,source_document_id,3,text,YES
staging,transaction_documents_raw,source_transaction_document_type_id,4,text,YES
staging,transaction_documents_raw,transaction_document_type,5,text,YES
staging,transaction_documents_raw,document_url,6,text,YES
staging,transaction_documents_raw,preview_url,7,text,YES
staging,transaction_documents_raw,file_name,8,text,YES
staging,transaction_documents_raw,created_at,9,timestamp with time zone,YES
staging,transaction_documents_raw,updated_at,10,timestamp with time zone,YES
staging,transaction_documents_raw,soft_delete,11,boolean,YES
staging,transaction_documents_raw,loaded_at,12,timestamp with time zone,NO
staging,transaction_notes,id,1,bigint,NO
staging,transaction_notes,source_transaction_id,2,text,YES
staging,transaction_notes,note_text,3,text,YES
staging,transaction_notes,created_at,4,timestamp with time zone,YES
staging,transaction_notes,updated_at,5,timestamp with time zone,YES
staging,transaction_notes,loaded_at,6,timestamp with time zone,NO
staging,transactions_raw,id,1,bigint,NO
staging,transactions_raw,batch_id,2,text,NO
